student_id,name,email,college_id,department_id,skills
2342,Student 2342,student2342@college.edu,2,Marketing,"Accounting, Excel, Auditing"
2343,Student 2343,student2343@college.edu,1,Business Analytics,"HR, Marketing, Finance"
2344,Student 2344,student2344@college.edu,1,HR,"Accounting, Power BI, Data Analysis"
2345,Student 2345,student2345@college.edu,2,Business Analytics,"Marketing, Taxation, Excel"
2346,Student 2346,student2346@college.edu,1,Accounting,"Auditing, Python, Marketing"
2347,Student 2347,student2347@college.edu,2,HR,"Python, Taxation, Marketing"
2348,Student 2348,student2348@college.edu,1,Business Analytics,"Taxation, Data Analysis, Finance"
2349,Student 2349,student2349@college.edu,2,HR,"Finance, HR, Excel"
2350,Student 2350,student2350@college.edu,2,HR,"Taxation, Data Analysis, Accounting"
2351,Student 2351,student2351@college.edu,2,Finance,"HR, Taxation, Auditing"
2352,Student 2352,student2352@college.edu,1,Finance,"Python, Marketing, Auditing"
2353,Student 2353,student2353@college.edu,1,Finance,"Marketing, Python, Data Analysis"
2354,Student 2354,student2354@college.edu,1,Finance,"Power BI, Finance, Taxation"
2355,Student 2355,student2355@college.edu,2,HR,"Python, Taxation, Auditing"
2356,Student 2356,student2356@college.edu,1,Accounting,"Excel, Accounting, Marketing"
2357,Student 2357,student2357@college.edu,2,Finance,"Marketing, Accounting, Data Analysis"
2358,Student 2358,student2358@college.edu,1,Finance,"Accounting, Auditing, Excel"
2359,Student 2359,student2359@college.edu,1,Marketing,"Power BI, Marketing, Taxation"
2360,Student 2360,student2360@college.edu,2,Accounting,"Data Analysis, Excel, HR"
2361,Student 2361,student2361@college.edu,1,HR,"Finance, Python, Excel"
2362,Student 2362,student2362@college.edu,2,Marketing,"Data Analysis, Python, Accounting"
2363,Student 2363,student2363@college.edu,1,Marketing,"Taxation, Accounting, Auditing"
2364,Student 2364,student2364@college.edu,2,Marketing,"Excel, Finance, Power BI"
2365,Student 2365,student2365@college.edu,2,Accounting,"Excel, Finance, Python"
2366,Student 2366,student2366@college.edu,2,Finance,"Python, Auditing, Excel"
2367,Student 2367,student2367@college.edu,1,Marketing,"Marketing, Python, Auditing"
2368,Student 2368,student2368@college.edu,1,Business Analytics,"Python, Accounting, Finance"
2369,Student 2369,student2369@college.edu,1,Marketing,"Accounting, Taxation, Data Analysis"
2370,Student 2370,student2370@college.edu,2,Finance,"Auditing, HR, Power BI"
2371,Student 2371,student2371@college.edu,1,Finance,"Taxation, HR, Auditing"
2372,Student 2372,student2372@college.edu,2,Business Analytics,"Accounting, Finance, Auditing"
2373,Student 2373,student2373@college.edu,1,HR,"Power BI, Data Analysis, Python"
2374,Student 2374,student2374@college.edu,1,HR,"HR, Python, Data Analysis"
2375,Student 2375,student2375@college.edu,2,Accounting,"Data Analysis, Taxation, Auditing"
2376,Student 2376,student2376@college.edu,1,Finance,"Accounting, HR, Auditing"
2377,Student 2377,student2377@college.edu,2,Finance,"Power BI, Taxation, Data Analysis"
2378,Student 2378,student2378@college.edu,1,Accounting,"Python, Finance, HR"
2379,Student 2379,student2379@college.edu,2,HR,"Accounting, Power BI, Marketing"
2380,Student 2380,student2380@college.edu,2,HR,"Python, Accounting, Data Analysis"
2381,Student 2381,student2381@college.edu,2,Marketing,"Marketing, Python, Data Analysis"
2382,Student 2382,student2382@college.edu,1,Finance,"Excel, Data Analysis, Finance"
2383,Student 2383,student2383@college.edu,1,Marketing,"Accounting, Power BI, Marketing"
2384,Student 2384,student2384@college.edu,2,Finance,"Excel, HR, Accounting"
2385,Student 2385,student2385@college.edu,1,Business Analytics,"Excel, HR, Finance"
2386,Student 2386,student2386@college.edu,2,Finance,"Taxation, Marketing, Finance"
2387,Student 2387,student2387@college.edu,1,Accounting,"Excel, Accounting, Data Analysis"
2388,Student 2388,student2388@college.edu,2,Finance,"Excel, Auditing, Power BI"
2389,Student 2389,student2389@college.edu,1,Marketing,"Data Analysis, Taxation, Finance"
2390,Student 2390,student2390@college.edu,1,Finance,"Accounting, Finance, Data Analysis"
2391,Student 2391,student2391@college.edu,2,Accounting,"Excel, Python, Data Analysis"
2392,Student 2392,student2392@college.edu,1,Marketing,"Marketing, Power BI, Python"
2393,Student 2393,student2393@college.edu,2,Finance,"HR, Python, Marketing"
2394,Student 2394,student2394@college.edu,1,Finance,"Data Analysis, Excel, HR"
2395,Student 2395,student2395@college.edu,2,Finance,"Marketing, Excel, Data Analysis"
2396,Student 2396,student2396@college.edu,2,Finance,"Accounting, Marketing, Data Analysis"
2397,Student 2397,student2397@college.edu,2,Finance,"Taxation, Power BI, Accounting"
2398,Student 2398,student2398@college.edu,1,Accounting,"Power BI, Taxation, HR"
2399,Student 2399,student2399@college.edu,1,Accounting,"Taxation, HR, Data Analysis"
2400,Student 2400,student2400@college.edu,1,Accounting,"Excel, Accounting, Finance"
2401,Student 2401,student2401@college.edu,2,Finance,"Taxation, Finance, HR"
2402,Student 2402,student2402@college.edu,1,Business Analytics,"Accounting, Taxation, Power BI"
2403,Student 2403,student2403@college.edu,2,Accounting,"Taxation, Excel, Python"
2404,Student 2404,student2404@college.edu,1,Business Analytics,"Python, HR, Excel"
2405,Student 2405,student2405@college.edu,1,Finance,"Marketing, Python, Taxation"
2406,Student 2406,student2406@college.edu,2,Accounting,"Finance, Taxation, Power BI"
2407,Student 2407,student2407@college.edu,1,HR,"Finance, Taxation, Excel"
2408,Student 2408,student2408@college.edu,2,Finance,"Excel, HR, Auditing"
2409,Student 2409,student2409@college.edu,1,HR,"HR, Taxation, Excel"
2410,Student 2410,student2410@college.edu,2,Business Analytics,"Power BI, Python, HR"
2411,Student 2411,student2411@college.edu,2,Accounting,"Python, Auditing, Power BI"
2412,Student 2412,student2412@college.edu,2,Accounting,"Accounting, Data Analysis, Taxation"
2413,Student 2413,student2413@college.edu,1,Business Analytics,"Finance, Data Analysis, Power BI"
2414,Student 2414,student2414@college.edu,1,Marketing,"Marketing, Auditing, Finance"
2415,Student 2415,student2415@college.edu,1,HR,"Data Analysis, Python, Excel"
2416,Student 2416,student2416@college.edu,2,Marketing,"Finance, Auditing, Excel"
2417,Student 2417,student2417@college.edu,1,Finance,"Taxation, Python, Finance"
2418,Student 2418,student2418@college.edu,2,HR,"Accounting, Excel, Data Analysis"
2419,Student 2419,student2419@college.edu,1,Finance,"Accounting, Auditing, Taxation"
2420,Student 2420,student2420@college.edu,1,Accounting,"Accounting, HR, Finance"
2421,Student 2421,student2421@college.edu,2,HR,"HR, Marketing, Python"
2422,Student 2422,student2422@college.edu,1,Business Analytics,"HR, Marketing, Taxation"
2423,Student 2423,student2423@college.edu,2,Marketing,"Finance, Power BI, Marketing"
2424,Student 2424,student2424@college.edu,1,Finance,"Power BI, HR, Marketing"
2425,Student 2425,student2425@college.edu,2,HR,"Taxation, Data Analysis, Python"
2426,Student 2426,student2426@college.edu,2,Finance,"Marketing, Taxation, Excel"
2427,Student 2427,student2427@college.edu,2,HR,"Marketing, HR, Accounting"
2428,Student 2428,student2428@college.edu,1,HR,"Finance, Accounting, Auditing"
2429,Student 2429,student2429@college.edu,1,HR,"Python, Power BI, Marketing"
2430,Student 2430,student2430@college.edu,1,HR,"Auditing, Accounting, Data Analysis"
2431,Student 2431,student2431@college.edu,2,Business Analytics,"Marketing, Data Analysis, Excel"
2432,Student 2432,student2432@college.edu,1,HR,"HR, Auditing, Finance"
2433,Student 2433,student2433@college.edu,2,Marketing,"Auditing, Marketing, Python"
2434,Student 2434,student2434@college.edu,1,Finance,"Auditing, Accounting, Finance"
2435,Student 2435,student2435@college.edu,1,Finance,"Finance, Python, Excel"
2436,Student 2436,student2436@college.edu,2,HR,"HR, Marketing, Taxation"
2437,Student 2437,student2437@college.edu,1,Business Analytics,"Python, Finance, Accounting"
2438,Student 2438,student2438@college.edu,2,Marketing,"Auditing, Marketing, Accounting"
2439,Student 2439,student2439@college.edu,1,HR,"Accounting, Data Analysis, HR"
2440,Student 2440,student2440@college.edu,2,Marketing,"Finance, HR, Auditing"
2441,Student 2441,student2441@college.edu,2,Business Analytics,"HR, Taxation, Auditing"
2442,Student 2442,student2442@college.edu,2,Finance,"Power BI, Marketing, Auditing"
2443,Student 2443,student2443@college.edu,1,Accounting,"Auditing, Marketing, Python"
2444,Student 2444,student2444@college.edu,1,Accounting,"Python, Marketing, HR"
2445,Student 2445,student2445@college.edu,2,Accounting,"Python, Auditing, Accounting"
2446,Student 2446,student2446@college.edu,1,HR,"Power BI, Accounting, Python"
2447,Student 2447,student2447@college.edu,2,HR,"Excel, Data Analysis, HR"
2448,Student 2448,student2448@college.edu,1,HR,"Finance, Data Analysis, Auditing"
2449,Student 2449,student2449@college.edu,2,Accounting,"Data Analysis, Marketing, Taxation"
2450,Student 2450,student2450@college.edu,1,Marketing,"Data Analysis, Auditing, Power BI"
2451,Student 2451,student2451@college.edu,1,Accounting,"Python, HR, Taxation"
2452,Student 2452,student2452@college.edu,2,Business Analytics,"Accounting, Auditing, Python"
2453,Student 2453,student2453@college.edu,1,Business Analytics,"Accounting, Python, Excel"
2454,Student 2454,student2454@college.edu,2,Finance,"Data Analysis, Accounting, Power BI"
2455,Student 2455,student2455@college.edu,1,Business Analytics,"Accounting, Python, Taxation"
2456,Student 2456,student2456@college.edu,2,HR,"Marketing, Excel, Python"
2457,Student 2457,student2457@college.edu,2,Accounting,"Data Analysis, Finance, Python"
2458,Student 2458,student2458@college.edu,2,Accounting,"Power BI, Data Analysis, Marketing"
2459,Student 2459,student2459@college.edu,1,Finance,"Power BI, Excel, Finance"
2460,Student 2460,student2460@college.edu,1,HR,"Accounting, Finance, Auditing"
2461,Student 2461,student2461@college.edu,1,Accounting,"HR, Accounting, Excel"
2462,Student 2462,student2462@college.edu,2,Business Analytics,"Taxation, Accounting, HR"
2463,Student 2463,student2463@college.edu,1,Business Analytics,"Marketing, Data Analysis, Auditing"
2464,Student 2464,student2464@college.edu,2,Accounting,"Finance, Data Analysis, Python"
2465,Student 2465,student2465@college.edu,1,Business Analytics,"Marketing, Finance, Auditing"
2466,Student 2466,student2466@college.edu,1,HR,"Auditing, Finance, Taxation"
2467,Student 2467,student2467@college.edu,2,Marketing,"HR, Marketing, Accounting"
2468,Student 2468,student2468@college.edu,1,Finance,"Data Analysis, Taxation, Marketing"
2469,Student 2469,student2469@college.edu,2,Business Analytics,"HR, Finance, Marketing"
2470,Student 2470,student2470@college.edu,1,Business Analytics,"Finance, Data Analysis, Marketing"
2471,Student 2471,student2471@college.edu,2,Accounting,"Taxation, Finance, Python"
2472,Student 2472,student2472@college.edu,2,Marketing,"Auditing, Finance, Excel"
2473,Student 2473,student2473@college.edu,2,Finance,"HR, Auditing, Excel"
2474,Student 2474,student2474@college.edu,1,Finance,"Accounting, Power BI, Marketing"
2475,Student 2475,student2475@college.edu,1,Marketing,"Data Analysis, Python, Finance"
2476,Student 2476,student2476@college.edu,1,Business Analytics,"Python, Excel, Data Analysis"
2477,Student 2477,student2477@college.edu,2,HR,"Power BI, Finance, Taxation"
2478,Student 2478,student2478@college.edu,1,Finance,"Taxation, HR, Auditing"
2479,Student 2479,student2479@college.edu,2,HR,"Accounting, Auditing, HR"
2480,Student 2480,student2480@college.edu,1,Finance,"Data Analysis, Marketing, Taxation"
2481,Student 2481,student2481@college.edu,1,Accounting,"Data Analysis, Marketing, Auditing"
2482,Student 2482,student2482@college.edu,2,HR,"Python, Accounting, Excel"
2483,Student 2483,student2483@college.edu,1,Marketing,"Python, Data Analysis, Taxation"
2484,Student 2484,student2484@college.edu,2,Marketing,"Power BI, Excel, Data Analysis"
2485,Student 2485,student2485@college.edu,1,Business Analytics,"Excel, Taxation, Marketing"
2486,Student 2486,student2486@college.edu,2,HR,"Excel, Marketing, Taxation"
2487,Student 2487,student2487@college.edu,2,Marketing,"Finance, Taxation, Data Analysis"
2488,Student 2488,student2488@college.edu,2,Business Analytics,"Marketing, Excel, Finance"
2489,Student 2489,student2489@college.edu,1,Marketing,"Auditing, HR, Accounting"
2490,Student 2490,student2490@college.edu,1,Finance,"Accounting, Python, Auditing"
2491,Student 2491,student2491@college.edu,1,Business Analytics,"Data Analysis, Excel, Taxation"
2492,Student 2492,student2492@college.edu,2,Accounting,"Data Analysis, Taxation, Auditing"
2493,Student 2493,student2493@college.edu,1,Finance,"Excel, Taxation, Accounting"
2494,Student 2494,student2494@college.edu,2,Marketing,"Data Analysis, Finance, Python"
2495,Student 2495,student2495@college.edu,1,Marketing,"HR, Accounting, Marketing"
2496,Student 2496,student2496@college.edu,1,Finance,"Power BI, Data Analysis, Accounting"
2497,Student 2497,student2497@college.edu,2,Marketing,"Accounting, Power BI, Auditing"
2498,Student 2498,student2498@college.edu,1,Business Analytics,"Data Analysis, Marketing, Accounting"
2499,Student 2499,student2499@college.edu,2,Business Analytics,"Excel, Accounting, Finance"
2500,Student 2500,student2500@college.edu,1,Marketing,"Finance, Taxation, Excel"
2501,Student 2501,student2501@college.edu,2,HR,"Data Analysis, Marketing, Python"
2502,Student 2502,student2502@college.edu,2,Business Analytics,"Taxation, Data Analysis, Auditing"
2503,Student 2503,student2503@college.edu,2,Business Analytics,"Python, Accounting, Power BI"
2504,Student 2504,student2504@college.edu,1,Marketing,"Auditing, Finance, Excel"
2505,Student 2505,student2505@college.edu,1,Finance,"Python, Marketing, Excel"
2506,Student 2506,student2506@college.edu,2,HR,"Marketing, Auditing, Power BI"
2507,Student 2507,student2507@college.edu,1,Finance,"HR, Finance, Excel"
2508,Student 2508,student2508@college.edu,2,HR,"Data Analysis, Auditing, Marketing"
2509,Student 2509,student2509@college.edu,1,HR,"HR, Finance, Marketing"
2510,Student 2510,student2510@college.edu,2,Marketing,"Accounting, Taxation, Data Analysis"
2511,Student 2511,student2511@college.edu,1,Finance,"HR, Marketing, Accounting"
2512,Student 2512,student2512@college.edu,1,Finance,"Power BI, Python, Auditing"
2513,Student 2513,student2513@college.edu,2,Accounting,"Python, Marketing, Data Analysis"
2514,Student 2514,student2514@college.edu,1,Marketing,"Power BI, Data Analysis, Excel"
2515,Student 2515,student2515@college.edu,2,Finance,"Auditing, Excel, Taxation"
2516,Student 2516,student2516@college.edu,1,Business Analytics,"Taxation, Finance, HR"
2517,Student 2517,student2517@college.edu,2,Accounting,"Accounting, HR, Excel"
2518,Student 2518,student2518@college.edu,2,Marketing,"Python, HR, Marketing"
2519,Student 2519,student2519@college.edu,2,HR,"HR, Excel, Accounting"
2520,Student 2520,student2520@college.edu,1,HR,"Finance, HR, Power BI"
2521,Student 2521,student2521@college.edu,1,HR,"Accounting, Python, Auditing"
2522,Student 2522,student2522@college.edu,1,Finance,"HR, Accounting, Power BI"
2523,Student 2523,student2523@college.edu,2,Business Analytics,"Excel, Accounting, Finance"
2524,Student 2524,student2524@college.edu,1,Finance,"HR, Excel, Taxation"
2525,Student 2525,student2525@college.edu,2,Accounting,"Auditing, Taxation, Accounting"
2526,Student 2526,student2526@college.edu,1,Business Analytics,"Finance, Data Analysis, Accounting"
2527,Student 2527,student2527@college.edu,1,HR,"Marketing, Accounting, Excel"
2528,Student 2528,student2528@college.edu,2,Finance,"Auditing, Marketing, Finance"
2529,Student 2529,student2529@college.edu,1,HR,"Excel, Accounting, Taxation"
2530,Student 2530,student2530@college.edu,2,HR,"Accounting, Taxation, Marketing"
2531,Student 2531,student2531@college.edu,1,Marketing,"Finance, Accounting, Excel"
2532,Student 2532,student2532@college.edu,2,Marketing,"Taxation, Accounting, Auditing"
2533,Student 2533,student2533@college.edu,2,Business Analytics,"Marketing, Power BI, HR"
2534,Student 2534,student2534@college.edu,2,Marketing,"Auditing, Power BI, Marketing"
2535,Student 2535,student2535@college.edu,1,Marketing,"Auditing, Finance, Accounting"
